chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,start,end,genre
0.38967732,0.09357051,0.18609463,0.010780372,2508.323058525873,843091.8864387731,2695.4687883401994,174125.1314265775,5476.877786941705,2964702.2254365,0.09813660092807425,0.0038902216811251503,-9.1561515e-06,0.014903549,0.00037908735,0.015275059,[95.703125],-94.82668,5842.8955,77.811775,869.8087,18.199495,673.932,34.13478,508.9716,4.801504,337.57382,13.099181,116.930084,-0.61188453,148.65718,3.0784237,110.00348,1.7401824,123.99206,-4.039662,97.52403,0.67681617,77.38203,1.3714172,60.366497,-2.4227984,54.821125,-3.2700047,54.688248,-3.494071,43.426937,-4.001808,36.89038,-5.782006,49.238598,-3.034605,41.408657,-5.311617,49.456684,-4.810786,39.948326,hiphop.00068.wav,20.0,30.0,hiphop
0.49068022,0.08824867,0.16399403,0.0018307045,2375.5605472220814,339073.7039697837,2516.0696852131555,100830.16907151016,5231.768982924884,1170732.4812838386,0.07015615936774942,0.0010868611382138984,-4.611141e-06,0.018794661,-0.00011198754,0.0036356286,[99.38401442],-100.66745,2587.3545,72.03117,376.78217,-1.9424137,476.24747,44.019077,221.38507,4.026713,123.454575,25.051138,74.99783,4.5903406,83.65741,15.999232,79.412025,5.483134,72.48861,11.971161,75.37528,5.03998,50.858677,10.021677,49.889675,2.8100808,54.898537,-3.779954,76.04201,-1.7388766,43.614635,2.2059627,35.550404,-2.115311,26.235363,1.730273,37.382637,0.73703104,34.579193,-4.077998,44.204975,hiphop.00056.wav,0.0,10.0,hiphop
0.49217966,0.08746272,0.16569136,0.0017951645,2360.2260061471866,355378.9373258001,2513.50629566163,121696.3450784994,5199.644041835847,1314438.4744590346,0.06907423687645012,0.0010755063168551176,-6.155131e-06,0.019273989,-0.00011930489,0.0037693502,[99.38401442],-104.00968,3127.3115,71.430984,424.73297,-1.2384347,553.56775,46.967117,211.64345,7.6018376,159.73856,23.633224,94.398636,3.0438597,85.90464,13.909241,55.244217,5.422141,80.642586,14.774668,108.94613,5.315096,49.921516,9.838775,43.93646,2.8272288,50.227386,-2.2939434,61.670925,-0.8430252,47.9992,2.1339085,36.767944,-2.7103765,28.769047,1.8607599,40.195168,0.38056773,35.461567,-4.4073663,47.849228,hiphop.00056.wav,10.0,20.0,hiphop
0.4961656,0.084353834,0.16915058,0.0015957217,2329.2149012827967,372530.88361721684,2461.358505407843,113750.16329351153,5093.82658425174,1281143.3968092105,0.07089367930684455,0.0011608663673311963,-1.2679775e-05,0.02011354,-6.062031e-05,0.0037220516,[99.38401442],-98.949066,2936.7803,73.78538,524.0355,-3.8067193,454.69217,47.131348,222.73785,5.011044,167.15564,24.00761,83.13928,2.9967813,80.922005,13.686347,67.68049,6.080539,98.674774,13.809877,97.253296,4.5803447,60.494164,9.878533,67.434456,3.2279067,47.22296,-2.966261,67.5152,-1.2157447,39.8172,2.623397,31.086813,-3.5803387,30.634502,1.7021393,52.746567,1.5199403,35.83543,-4.476832,56.597878,hiphop.00056.wav,20.0,30.0,hiphop
0.44215623,0.08924866,0.22841944,0.011080421,2832.514117288469,1114950.6900288642,2736.058644880945,172295.52694710705,5947.535652461572,2796647.152599812,0.09893416473317865,0.004181255504839733,-1.1931716e-05,0.04254327,5.9961927e-05,0.010839372,[92.28515625],-90.32039,6471.481,53.060658,1403.0278,13.0165825,600.3695,40.77836,285.01154,5.110969,259.72763,13.33252,150.56082,4.869674,146.75511,9.664593,110.09192,2.3062267,128.97456,11.871734,134.27083,9.376298,115.70423,2.15162,93.07459,1.0708957,118.390366,0.294214,104.34641,3.0121758,98.233536,0.337044,64.10854,-3.157679,66.974785,2.7592247,85.99965,-0.24744332,135.2445,-0.08434308,116.19709,hiphop.00042.wav,0.0,10.0,hiphop
0.42785525,0.09136809,0.24502021,0.0065524396,2965.5672482372706,870984.5591470872,2863.3045473574284,111233.29968905721,6310.90221006743,2006584.84718704,0.10444120685904873,0.006131656928640026,-1.9491883e-05,0.041702356,-7.924335e-05,0.0131318215,[129.19921875],-68.30489,3287.0493,47.557056,855.2736,4.971743,662.29193,29.263489,269.65814,12.833328,211.90738,15.144971,148.0309,9.043896,141.36893,11.025449,104.09364,4.0025015,122.270065,14.975602,91.71518,11.011856,81.278114,5.6492615,72.39281,2.4276137,118.29319,0.7501804,104.270454,4.8968124,106.78461,2.2707813,97.18607,-4.2307568,76.395004,4.596588,122.29308,4.462555,156.88338,6.2070084,136.19531,hiphop.00042.wav,10.0,20.0,hiphop
0.46513477,0.08716764,0.27013966,0.0064228023,2925.889077915533,976901.7220824066,2692.4785110966595,150413.88887380745,5833.9742355169665,2562917.092411616,0.1037104843387471,0.006871299433668788,3.237756e-05,0.054946724,-0.00014623792,0.013745109,[92.28515625],-64.61137,2943.2896,46.06335,1136.9938,-5.829048,817.9484,37.576126,365.3222,19.513454,211.3541,11.929569,182.36835,13.136627,174.72784,17.028137,156.73335,1.2214156,106.26053,9.546757,63.01454,6.9783773,82.12191,3.9629662,70.5588,10.214575,83.14264,3.080366,68.19212,1.638278,79.24725,10.347121,90.653244,-5.3903127,51.709473,1.1682557,76.261566,3.895258,75.12197,2.0662591,65.09472,hiphop.00042.wav,20.0,30.0,hiphop
0.5666789,0.06524901,0.116015054,0.0018327408,2753.404304071485,244061.17417646092,2279.7135156768436,46962.942061939575,5404.858964889067,602834.3956068995,0.16380419808584687,0.0027434805913596574,-1.9135927e-05,0.0043114983,-0.0007979995,0.0050300686,[112.34714674],-79.04257,1355.2726,77.31937,314.4259,-33.4224,257.56262,57.607254,153.54665,-14.158053,85.043465,33.42512,77.08805,-11.942873,94.062935,27.403585,73.17897,-13.445514,56.83805,18.858177,50.125217,-7.002353,47.435867,13.573403,36.19765,-7.9408445,41.6133,7.4808307,35.28899,-4.265829,50.752815,7.399339,55.42493,-3.954826,48.78461,3.3113635,30.91786,-5.628117,36.743065,-3.4545295,37.218937,hiphop.00095.wav,0.0,10.0,hiphop
0.5698613,0.06441743,0.10188292,0.0016947602,2769.5309890577505,264667.99447564554,2309.824189344697,51827.07190495409,5479.600662974913,601410.9946076628,0.15902901138341066,0.002803521454050291,-1.8211568e-06,0.0034824088,-0.00074609055,0.00399548,[112.34714674],-92.6725,1577.1923,76.39496,346.8759,-35.002323,411.9383,52.84121,134.2274,-14.6571245,103.9175,36.324474,80.2812,-12.161379,72.45304,28.848299,64.64303,-13.217567,45.366905,20.852987,62.711193,-6.911196,57.6711,14.380861,28.95102,-7.0716586,32.69626,8.576484,27.07647,-5.7726483,19.178553,6.1302814,33.38964,-3.989464,42.839897,4.5040083,45.06323,-5.8304195,36.045837,-3.6019163,39.2522,hiphop.00095.wav,10.0,20.0,hiphop
0.5394689,0.07270617,0.092165776,0.0015740645,2683.5342350410247,327437.3996924254,2297.668390308926,53300.631541667295,5370.835504731003,776400.9691489906,0.14924752573955916,0.003110338453963875,-3.0508638e-05,0.0034382974,-0.00075254194,0.0027234347,[112.34714674],-107.388756,946.498,79.979935,426.50885,-31.237123,216.30048,54.750843,106.02139,-12.178611,67.14847,32.586246,84.18285,-13.485257,70.748184,29.13304,64.82373,-10.525807,70.80033,18.04721,37.24046,-7.3224115,34.09757,12.367797,21.861137,-7.157788,23.375843,6.2635756,29.604118,-4.6067924,21.84932,6.974583,23.416908,-1.8719062,37.624157,4.214669,31.74509,-5.562397,30.37542,-4.81954,24.821205,hiphop.00095.wav,20.0,30.0,hiphop
0.5147173,0.08958177,0.08332828,0.0034084157,1420.18133933818,416470.27333924954,1951.6317684539365,204520.7027068098,3159.535419083527,3197741.452557293,0.04845426696635731,0.0012006412978440829,-0.00016243474,0.0020478417,-0.0011061637,0.005347327,[103.359375],-233.26125,6295.769,121.86814,515.8023,7.1859293,808.8383,39.15642,303.4096,10.957646,271.315,26.239048,157.83553,-2.5226247,175.72064,19.535238,74.639496,-5.687977,96.616806,15.794235,71.16262,-4.9050384,77.000374,7.1188374,55.396076,-2.4620123,49.99761,3.7984066,52.9196,-0.704343,50.51541,1.6975327,32.730766,-1.1883665,34.685986,-1.5707307,37.906017,3.2378802,53.522575,-2.8625126,42.033978,hiphop.00081.wav,0.0,10.0,hiphop
0.53893787,0.08286596,0.08957647,0.0033526095,1457.7637520842395,313544.8159446165,1943.6208550366805,181282.25792249723,3267.900889102378,2412230.392769235,0.05074386419663573,0.0010331105595773806,-0.00013702053,0.002260465,-0.0010591922,0.005660805,[198.76802885],-202.23834,4261.6562,127.64959,585.18634,-1.6404024,564.81165,37.783897,327.13,6.252805,193.55347,25.633194,146.25616,-3.532295,154.32492,16.511997,111.29544,-7.7490144,106.940186,12.918886,116.99418,-4.7941284,55.272858,10.625888,42.884968,-4.188084,43.407665,3.6829717,43.23906,-2.319413,38.416435,0.115778096,31.886662,-2.4748561,33.130154,-1.1306874,37.409164,1.0582778,48.026394,-3.9293861,38.81568,hiphop.00081.wav,10.0,20.0,hiphop
0.5116435,0.08647616,0.08598549,0.0033899609,1531.1007466028302,327362.3487394113,1969.7380912625824,154287.9275052778,3406.7176057678366,2277961.781929227,0.055879314095127613,0.00122303433943752,-0.00016065898,0.001880608,-0.0010910463,0.005890476,[103.359375],-213.0848,4013.1956,118.49566,459.71686,-3.1069639,862.6274,41.366848,295.1449,10.35666,280.25186,26.530453,172.92448,-6.273066,177.70065,18.937792,139.29643,-6.270745,85.49304,13.2150545,80.735115,0.30810827,98.62895,8.986335,48.92494,-6.5939603,73.56296,6.728876,35.980515,2.6189783,70.95481,1.0166731,33.17078,-2.1509771,42.94131,-2.5988634,45.11454,-0.8312757,43.24751,-5.201423,38.72376,hiphop.00081.wav,20.0,30.0,hiphop
0.3966839,0.101691544,0.14560343,0.0006017767,3368.5884660571573,829973.635101395,2956.776741150834,145796.3194922778,6761.725547418793,2317269.8613421675,0.154753434962297,0.006183867764846066,9.786451e-07,0.00986143,1.8254417e-05,0.0061268993,[95.703125],-60.15733,1550.3904,49.691936,636.7098,4.8113465,568.2027,28.935219,277.38525,4.4642825,197.89606,-0.84181976,134.20374,2.4898565,117.02547,1.0737085,108.09208,-0.50991994,129.12921,0.47582167,67.5646,-0.18021688,68.13923,-4.848876,63.807358,1.0629263,59.136837,-0.5108845,55.079758,4.398855,47.30426,2.9261847,51.92077,-0.75987595,62.03028,5.135135,47.046944,-0.661912,39.201675,-5.079645,47.300255,hiphop.00080.wav,0.0,10.0,hiphop
0.38933387,0.09545534,0.14154263,0.00067102973,3287.5663356286486,1010641.756787273,2890.842802912154,128122.97819028182,6535.551973064095,2297025.3706520596,0.15926125652552203,0.009918811410960229,-9.205695e-06,0.009343005,-6.939666e-05,0.005482811,[117.45383523],-62.236404,1772.8689,52.640255,786.6241,3.5483532,479.21426,29.487185,254.14749,5.5064836,158.28365,-0.07498452,130.79108,2.2186587,112.703064,5.2757306,86.825676,-0.61747795,106.923065,-1.1252674,68.23318,-0.7391918,64.5872,-5.9292,60.75338,1.2112194,51.00392,-0.67177606,50.15641,2.2151814,41.98995,4.6047096,56.385384,1.6585073,50.920635,5.0005255,48.98567,0.08436046,33.837162,-4.0432982,41.831207,hiphop.00080.wav,10.0,20.0,hiphop
0.42807093,0.096072674,0.13640784,0.00062866614,3475.799535899053,596431.026866306,3142.7026210868307,101490.98544018687,7374.047908207656,1767907.0064957866,0.15033171403712298,0.005684113406370575,1.1017362e-05,0.00891111,-6.309778e-05,0.0050549316,[95.703125],-69.682686,2026.971,50.14439,557.5403,11.516461,382.80988,25.073544,223.8953,9.9241905,196.56783,1.782678,124.60098,3.7225642,125.06606,3.3176618,88.09211,1.6402664,104.69237,2.4884708,83.78888,1.2223128,78.530525,-4.380686,75.343834,5.784556,106.82702,-3.6485605,78.836426,2.7673595,95.06914,7.903438,59.75585,-3.479546,96.29768,4.378878,63.74744,1.2922308,46.94669,-5.4742556,62.87544,hiphop.00080.wav,20.0,30.0,hiphop
0.452615,0.09044586,0.103188604,0.0017414823,1892.0229783748111,283786.7299253402,2192.829220149499,107675.50555165057,4210.19086019069,1811535.9947698382,0.06101363109048724,0.001196606896268239,-0.00013848496,0.0080216015,-0.00095164817,0.0019373025,[143.5546875],-169.9164,2990.025,103.8363,534.384,-16.08061,439.52426,34.236805,240.42972,5.1124873,286.11847,22.903185,198.61186,-13.260354,178.6625,25.576765,107.49313,-8.862534,150.3178,18.884668,87.698296,-4.4495225,98.384544,17.241236,115.846085,6.1716156,96.605515,13.612451,54.29092,-0.4718334,66.74376,11.278522,50.82571,0.84314954,51.241753,0.18785733,53.46527,1.6937257,50.080917,3.8584337,48.090225,hiphop.00094.wav,0.0,10.0,hiphop
0.4631219,0.087419644,0.115533955,0.0012121579,1937.9273343598313,263202.1944974892,2278.184604181746,133048.587519226,4488.473786887326,1901099.544262152,0.04939910817865429,0.0006995093992474784,-7.747424e-05,0.010555313,-0.0008649489,0.0019137245,[151.99908088],-171.16644,2901.6353,94.34574,616.40906,-11.013459,371.85306,43.678684,254.12212,9.549997,361.32156,23.80206,246.04318,-14.730126,183.0749,25.628292,112.61107,-4.398349,136.39644,21.098583,76.30682,-3.6199572,97.426186,19.668573,69.060974,6.2946,84.653534,13.730553,70.506355,1.2921178,46.931408,11.994398,57.807526,1.4432455,55.426792,2.9013975,27.949135,0.7483399,44.035492,2.6331708,47.834812,hiphop.00094.wav,10.0,20.0,hiphop
0.4561724,0.08972146,0.113142885,0.0009807891,1957.2734236439103,382038.8090807605,2277.7230322234554,149096.43361692168,4528.41762887906,2194156.108624305,0.05172722411542923,0.0009022352637850142,-0.00013334674,0.009948033,-0.0008786742,0.0019956245,[151.99908088],-170.44289,2690.2036,98.42905,908.79364,-9.056788,378.5076,39.102264,236.38953,-1.7720746,220.03958,31.665531,181.54463,-9.635417,146.8119,26.234064,90.84208,-5.387474,137.64052,19.580927,103.19513,-2.527424,84.87106,19.462233,59.735203,4.1226683,82.738,16.0815,52.524525,-3.286054,92.05106,15.536006,67.36293,-2.3473833,63.11387,3.080147,67.640144,1.096248,44.28538,2.954951,60.053146,hiphop.00094.wav,20.0,30.0,hiphop
0.40192202,0.090436235,0.08727963,0.0038267707,1801.3301773934832,987027.8071172902,2101.0146228317017,509196.3882804665,3513.6342059708527,5110283.9340867065,0.07236532047563805,0.0023021963701904224,1.24435055e-05,0.005531552,0.00020568502,0.0032984815,[184.5703125],-182.04854,4560.6333,129.0353,1955.1401,-9.5521145,810.77246,5.17867,286.26984,9.567792,134.338,1.4272875,138.83899,6.643184,168.10571,5.574601,117.96295,3.6228135,99.04798,6.7603707,77.34025,2.3016512,64.93725,6.067177,57.931355,7.9310007,34.140743,3.116318,58.37206,2.791673,43.178455,4.0799727,54.087406,-2.3362305,43.739407,2.8934114,34.89921,0.67706037,40.05391,2.455107,39.390484,hiphop.00043.wav,0.0,10.0,hiphop
0.48624793,0.08505321,0.15439063,0.008363621,1718.2124933392915,855990.7527026386,2220.564574803364,492100.00582063996,3824.0420737565255,5029869.30463245,0.047692956061484916,0.000965260311158765,2.1985212e-05,0.016423767,0.00014960712,0.0065412107,[89.10290948],-160.50897,5034.7554,111.98507,1482.6862,0.90293586,479.24554,26.709143,150.58658,17.470457,142.96643,10.746672,107.99592,10.181259,92.777245,13.77754,78.95205,11.17184,113.68512,12.348323,68.825294,8.675669,47.323643,14.284437,57.77052,8.966404,36.582973,1.5560534,37.994347,2.3448727,40.94237,8.915614,42.586494,-2.014828,58.592323,-1.0805495,34.95004,0.22858466,35.317997,0.6104012,31.009884,hiphop.00043.wav,10.0,20.0,hiphop
0.4455286,0.088078536,0.16461802,0.008058122,1986.796290984406,824032.7098716233,2359.506181519426,351589.53555353195,4245.338443481729,4160460.9894715287,0.0642582656612529,0.0011436365926507843,-3.0107951e-06,0.0177638,0.00017605741,0.006898865,[89.10290948],-125.33539,3956.3826,101.002266,1136.6106,-4.0971465,435.9147,23.42853,257.2262,13.117452,183.57729,12.570416,122.770935,9.764117,115.61358,13.7792015,100.90061,12.082551,106.02034,11.413004,57.21067,7.220633,59.13189,8.913634,79.05797,10.9110985,49.62413,2.3073704,44.316254,3.3666515,55.74651,9.66263,56.99494,-3.6891677,63.984745,0.9255093,58.30758,0.44647256,43.825104,-0.7288241,56.726524,hiphop.00043.wav,20.0,30.0,hiphop
0.3946771,0.098413594,0.22422443,0.0041578645,1734.9260364089096,369919.1681322691,2215.538705831991,106956.48554352886,3701.4626912340486,1816427.7414747977,0.0490252501450116,0.001285278467490515,-8.346986e-07,0.03970865,-6.0024635e-05,0.0052367556,[89.10290948],-118.52665,4372.5205,91.934525,501.12283,0.7601483,633.154,53.95156,176.73706,17.88726,134.96376,15.800473,74.54634,11.703896,75.48914,13.783701,77.643,8.613642,46.71574,9.502049,53.429127,7.9151044,56.569218,5.5333514,54.6388,-0.07270138,61.329212,1.9842257,73.00838,0.10739029,31.079567,-1.8531,46.401016,-4.07773,50.025913,-3.5544293,42.933636,-4.5577106,43.062214,-3.8256626,69.295425,hiphop.00057.wav,0.0,10.0,hiphop
0.41398224,0.0972282,0.22340682,0.004154352,1901.2010227462508,452655.35072495334,2315.103809149833,135321.13093951522,4084.6138159802786,1786228.411044846,0.05462405742459397,0.0016353516035997736,-1.4040106e-05,0.038613997,-6.208733e-05,0.005689914,[54.97839096],-106.338165,3475.3992,85.59736,594.7505,-2.4023528,477.03845,51.641613,201.4299,17.44636,126.357796,17.891539,75.307686,17.487778,98.45534,15.095458,66.28554,7.02733,39.78305,8.668907,56.987793,6.6111016,33.74298,3.188428,58.7053,0.10013982,67.92773,-0.3070666,48.733604,0.901002,28.07028,-0.45050445,33.858116,-2.1685972,49.485836,-2.5254707,41.575592,-4.500485,36.65462,-4.0003195,64.72503,hiphop.00057.wav,10.0,20.0,hiphop
0.39233506,0.095872104,0.22602825,0.0040377206,1798.197384694334,402516.66802547325,2307.7727229499005,75228.29754734291,3886.9180276609627,1588659.6813979547,0.0501944061774942,0.0014740892123263735,9.368905e-06,0.040724445,-6.957834e-05,0.0049688816,[89.10290948],-116.05552,3588.9924,83.66611,413.31802,-0.35744566,399.65894,51.099335,144.05432,22.79595,132.48557,25.416254,79.73465,17.002657,59.276646,12.202048,59.966656,5.1781626,22.454784,9.030815,47.04354,9.363776,33.027946,4.516421,57.741005,-0.48597834,64.174484,-2.9698634,41.28414,-0.32326493,21.76814,-0.21556965,30.924122,-0.34990272,62.404205,0.081663124,42.591984,-4.234287,27.810158,-5.0636363,23.819191,hiphop.00057.wav,20.0,30.0,hiphop
0.5472781,0.07662659,0.10262722,0.0012884263,3063.325555958118,1162789.7728330083,3217.728970593115,231942.53754417415,6994.394055430685,4312734.292902688,0.1047856094112529,0.004005815678366802,1.0354857e-05,0.0049496726,5.075126e-07,0.0032111076,[107.66601562],-156.86534,7980.099,61.89477,831.85834,45.898712,530.38947,30.266943,383.29227,7.1855764,178.11557,8.305902,125.53411,12.839123,110.92569,5.2596207,73.50558,3.795049,83.745415,7.0826097,125.1639,2.7950306,90.153175,3.2642019,72.55448,4.5138817,72.55222,3.297063,55.273746,6.285485,87.05964,7.9177175,113.271286,2.340722,62.636047,0.9115574,46.921425,1.285523,80.87735,-0.6802493,55.58282,hiphop.00053.wav,0.0,10.0,hiphop
0.51470965,0.08210018,0.10813385,0.0015787223,3228.6121316163762,1425158.978001756,3243.284478872818,228341.0352770014,7186.918877338312,4641068.947528516,0.12331990465487239,0.006363150825245643,-2.3994186e-05,0.0049572154,-1.6132506e-05,0.0041736336,[107.66601562],-137.45374,6200.9966,64.06354,1247.7753,39.75453,668.0699,16.947844,470.98367,5.748584,245.46988,9.271784,123.25346,12.511134,153.57959,6.6004167,105.72484,2.9539146,81.99565,6.2012568,81.94595,4.3184147,86.26047,2.7459607,68.27658,2.9049902,50.038048,3.6613796,48.06955,7.246368,55.63557,5.565302,68.62006,0.3072101,50.464836,1.0597013,37.12417,2.1035779,50.60469,0.47698262,36.86198,hiphop.00053.wav,10.0,20.0,hiphop
0.46336532,0.09117853,0.11555253,0.0012577322,2944.576989670065,1324973.8457092796,3200.1931495965077,263263.3655670528,6822.852865338602,4793763.981515145,0.09240184527262181,0.003916964113380855,-1.4270559e-05,0.005994618,-1.7070752e-05,0.0039078454,[107.66601562],-140.71529,5277.309,74.03181,1200.3167,47.144726,700.03033,20.420933,417.45383,6.5860248,252.90836,9.003303,129.9735,10.333977,140.75363,5.6437383,87.42049,2.4123673,68.86314,6.0948415,80.31549,3.6119914,54.819355,1.6065887,48.720924,4.064992,47.40479,4.19557,45.45833,6.9179826,37.63838,1.7696686,43.008026,-1.2193761,39.82749,1.2259732,27.647413,2.4265845,32.02448,0.0004625077,19.975811,hiphop.00053.wav,20.0,30.0,hiphop
0.45865384,0.09071198,0.23285857,0.016155088,3434.770615422393,1485874.1044770447,3279.5493324692015,142064.3597798469,7543.915403857309,2531994.717935909,0.13403490247969838,0.01340612831070339,8.602151e-05,0.033804502,-9.726269e-05,0.016936501,[95.703125],-75.965706,3627.582,49.531242,805.561,33.45282,587.3466,23.73589,312.55365,15.647166,262.1326,10.336793,174.90091,3.8306131,146.4096,5.158848,145.11847,1.8753413,118.14086,-3.0776298,97.23751,1.9757471,100.94418,3.6375813,91.95683,0.44916335,78.81261,6.123499,77.69696,4.361965,70.46282,2.2731872,57.097492,2.01721,43.47143,1.7381918,37.086227,-2.1077404,35.09297,-3.2530634,43.489433,hiphop.00047.wav,0.0,10.0,hiphop
0.44014853,0.09763237,0.23292553,0.013336854,3202.245396476277,1225941.0712897582,3241.0376738439954,146763.6993348089,7255.290544337297,2606703.639783314,0.11006607091067286,0.009469881223101469,-6.974891e-05,0.03296103,-0.0005254497,0.015986819,[95.703125],-76.75834,3725.8486,54.452007,775.1795,31.663296,519.3876,25.57227,375.51172,14.690275,325.16437,9.451894,222.2572,4.2117887,129.5287,3.9025714,157.87805,1.4658521,119.71706,-3.4818435,90.7076,1.8528984,80.25,2.7784595,76.268036,-0.45823193,71.52698,5.7137938,78.824615,4.9646206,57.774303,0.11465617,53.19066,1.4121901,49.52872,0.7043413,39.268368,-2.8836236,34.32829,-2.8132095,48.03521,hiphop.00047.wav,10.0,20.0,hiphop
0.4419258,0.095614605,0.27441573,0.013202973,3067.068842842939,1071509.094516941,3295.742703771676,161545.0552653001,7208.876749202436,2801202.258449876,0.08352894794083526,0.003553561461068028,2.2135646e-05,0.053210206,6.789473e-05,0.01575286,[99.38401442],-77.56997,3540.5417,54.42146,644.64355,38.852314,442.15088,29.225775,186.61508,19.63772,161.40482,14.255166,142.31068,9.507226,94.96562,11.69802,91.70155,7.7147665,77.84478,3.6859038,87.70805,7.7981896,68.87684,7.0834,51.790615,1.95568,67.97843,4.4129496,40.87871,3.257046,34.76329,0.09019417,41.318886,1.4802389,46.94594,-0.33990547,34.89633,-3.4198527,27.19244,-4.198492,33.38982,hiphop.00047.wav,20.0,30.0,hiphop
0.47995886,0.08628333,0.107701086,0.0017704609,2309.738566747015,221039.63542205427,2340.10396047557,42159.23947277466,5036.321440871519,898708.4851598156,0.10694605568445475,0.0023597092856705556,-7.775671e-06,0.0056216717,-0.00053988217,0.0034597123,[151.99908088],-107.845505,1117.6815,96.50796,236.31851,-21.568563,162.18674,37.013084,109.6409,-7.1625137,144.28905,28.79665,82.94589,-11.741438,114.0515,24.989483,72.033844,-9.789917,70.344505,20.323467,55.977604,-10.352685,57.171417,19.778002,45.25482,-4.3224764,50.291256,7.9346085,40.27272,-9.821694,49.59819,9.200682,43.85165,-4.6970663,55.906883,3.4049325,83.16836,-2.649853,58.675156,0.40486825,52.4547,hiphop.00090.wav,0.0,10.0,hiphop
0.46898094,0.08895048,0.109614305,0.0017309464,2249.970941310164,213869.70413590068,2312.4515922002656,48398.36653810695,4910.094903295389,885832.0538954501,0.10312930503190255,0.002137892874928207,-7.699964e-06,0.0057715075,-0.0005593242,0.0036833219,[112.34714674],-111.8925,809.8456,97.26913,236.50398,-21.154263,235.81114,38.234177,145.5627,-0.673321,105.127014,28.875715,70.657616,-15.819461,125.28188,23.883034,67.64006,-7.213855,85.32234,20.339241,54.20638,-11.9443,59.398003,15.86189,56.49382,-3.3680704,48.287544,7.893964,50.434246,-8.623348,37.905937,9.163474,33.62646,-5.199818,59.80396,1.8301917,58.07138,-2.0029225,61.656532,1.7118664,50.888557,hiphop.00090.wav,10.0,20.0,hiphop
0.49384505,0.082426704,0.10975898,0.0018417414,2260.558873666075,229717.9437297408,2331.8952241372162,64741.39634479916,4955.184731184745,1064768.4829584667,0.1027316560324826,0.00235762283400191,-2.6388047e-05,0.0056819892,-0.0004968509,0.004007944,[117.45383523],-109.163536,897.1409,98.69385,265.7027,-19.491453,266.49042,37.187714,136.05258,-1.860561,101.83623,28.464056,84.68819,-15.354515,136.30525,23.020794,81.35476,-9.51451,76.89704,19.400564,69.74381,-11.908321,58.242046,18.498837,49.020157,-3.0400712,48.565773,9.206756,46.893696,-8.660369,49.048805,9.76669,39.490784,-5.3760448,40.66587,0.56642693,42.36046,-2.3881423,50.312817,0.17170283,65.01109,hiphop.00090.wav,20.0,30.0,hiphop
0.51936716,0.07986692,0.0631694,0.0020244648,1781.7212075566658,537165.388629525,1790.8324312285524,192880.25904210488,3545.1346342082365,2130741.217692183,0.08810814240139211,0.0034280002911945477,-0.00015630893,0.00075542927,-0.0002970913,0.004251273,[112.34714674],-230.65501,5108.407,117.94593,1469.1862,-33.697186,689.8248,38.84543,550.9904,-2.000668,430.3106,5.84161,426.67432,-14.143526,310.13907,8.46533,191.99936,-12.181421,160.66145,6.413094,149.22867,-5.8452973,112.975204,5.5933394,93.48098,-1.0612445,106.16464,6.21972,56.63183,1.2560713,72.212776,4.41463,47.719807,1.2064784,52.768833,3.3329728,46.76471,1.3776318,46.452,3.3239546,41.32615,hiphop.00084.wav,0.0,10.0,hiphop
0.51451147,0.08617503,0.06672132,0.0019793208,2372.5512727237724,469224.83080448775,2075.4412355671993,39704.60090158233,4667.758936339907,836702.2856841015,0.1297661234773782,0.005858847483764841,-0.00020767059,0.0009725466,-0.00035930605,0.004380467,[112.34714674],-196.79684,2416.8901,80.002975,1144.3833,-35.577503,434.90204,58.0971,419.12805,-15.440399,254.1672,17.491362,215.91042,-20.181929,166.07555,15.729848,141.1301,-12.404938,197.82262,10.369414,118.064514,-9.098839,94.70258,6.7245502,69.224846,1.0820653,97.01924,3.7037911,68.07894,0.8207777,57.13793,3.765886,44.332855,2.5113342,58.591026,3.60536,51.946373,0.0315811,46.499275,5.1852155,38.558575,hiphop.00084.wav,10.0,20.0,hiphop
